"","Date","BAC","GE","XOM","NA"
"1037",2004-02-19,40.685001,250.769226,41.950001,NA
"1038",2004-02-20,40.669998,251.538467,42.029999,NA
"1039",2004-02-23,41,257.076935,42.580002,NA
"1040",2004-02-24,40.724998,256,42.310001,NA
"1041",2004-02-25,40.855,253.615387,42.650002,NA
"1042",2004-02-26,41,251.307693,42.310001,NA
"1043",2004-02-27,40.959999,250.153839,42.169998,NA
"1044",2004-03-01,41.064999,252.230774,42.52,NA
"1045",2004-03-02,41.25,249.92308,42.040001,NA
"1046",2004-03-03,41.310001,252.692307,41.900002,NA
"1047",2004-03-04,41.060001,253.07692,41.75,NA
"1048",2004-03-05,41.369999,252.07692,42.490002,NA
"1049",2004-03-08,41.220001,244.846161,42.560001,NA
"1050",2004-03-09,40.884998,242.769226,42.779999,NA
"1051",2004-03-10,39.994999,239.230774,42.43,NA
"1052",2004-03-11,39.775002,234,41.349998,NA
"1053",2004-03-12,40.16,235.384613,42.029999,NA
"1054",2004-03-15,39.695,233.07692,41.779999,NA
"1055",2004-03-16,40.055,234.615387,42.07,NA
"1056",2004-03-17,40.224998,236.615387,42.240002,NA
"1057",2004-03-18,40.040001,236.307693,42.459999,NA
"1058",2004-03-19,39.924999,231.846161,41.5,NA
"1059",2004-03-22,39.365002,226.230774,40.939999,NA
"1060",2004-03-23,39.264999,224.615387,40.759998,NA
"1061",2004-03-24,39.154999,224.461533,40.099998,NA
"1062",2004-03-25,39.869999,228.461533,40.25,NA
"1063",2004-03-26,40.049999,231.538467,40.740002,NA
"1064",2004-03-29,40.52,234.461533,41.09,NA
"1065",2004-03-30,40.884998,236.07692,41.549999,NA
"1066",2004-03-31,40.490002,234.769226,41.59,NA
"1067",2004-04-01,40.735001,235.538467,41.52,NA
"1068",2004-04-02,40.255001,238.92308,41.91,NA
"1069",2004-04-05,40.625,242.92308,42.25,NA
"1070",2004-04-06,41,242.461533,42.189999,NA
"1071",2004-04-07,40.724998,241.538467,41.900002,NA
"1072",2004-04-08,40.525002,241.615387,42.450001,NA
"1073",2004-04-12,40.985001,243.230774,43.110001,NA
"1074",2004-04-13,40.25,238.461533,42.82,NA
"1075",2004-04-14,40.044998,234.461533,43.299999,NA
"1076",2004-04-15,40.139999,236.615387,43.68,NA
"1077",2004-04-16,40.389999,240.230774,43.860001,NA
"1078",2004-04-19,40.580002,239.230774,43.73,NA
"1079",2004-04-20,40.040001,234.384613,43.299999,NA
"1080",2004-04-21,40.290001,236.153839,42.950001,NA
"1081",2004-04-22,40.695,237.307693,43.299999,NA
"1082",2004-04-23,40.724998,236.07692,42.970001,NA
"1083",2004-04-26,40.625,236.538467,43.009998,NA
"1084",2004-04-27,40.895,235,43.75,NA
"1085",2004-04-28,40.450001,230.92308,43.119999,NA
"1086",2004-04-29,40.325001,231.153839,42.540001,NA
"1087",2004-04-30,40.244999,230.384613,42.549999,NA
"1088",2004-05-03,40.490002,233.07692,43.68,NA
"1089",2004-05-04,40.759998,234.153839,43.52,NA
"1090",2004-05-05,40.785,234.538467,43.990002,NA
"1091",2004-05-06,40.049999,234.384613,43.830002,NA
"1092",2004-05-07,39.275002,230.769226,43.25,NA
"1093",2004-05-10,38.959999,231,42.049999,NA
"1094",2004-05-11,39.215,232.692307,42.599998,NA
"1095",2004-05-12,40.169998,233.846161,43,NA
"1096",2004-05-13,40.09,233.461533,42.73,NA
"1097",2004-05-14,40.099998,232,43.27,NA
"1098",2004-05-17,39.935001,230.538467,43.049999,NA
"1099",2004-05-18,40.424999,234.07692,42.689999,NA
"1100",2004-05-19,40.325001,232.692307,42.599998,NA
"1101",2004-05-20,40.66,232.538467,42.73,NA
"1102",2004-05-21,40.735001,235.769226,42.599998,NA
"1103",2004-05-24,40.775002,236.769226,42.799999,NA
"1104",2004-05-25,41.220001,240.07692,43.82,NA
"1105",2004-05-26,41.470001,240.692307,43.549999,NA
"1106",2004-05-27,41.305,240.461533,43.369999,NA
"1107",2004-05-28,41.564999,239.384613,43.25,NA
"1108",2004-06-01,41.52,238.769226,43.700001,NA
"1109",2004-06-02,41.564999,239.230774,43.779999,NA
"1110",2004-06-03,41.514999,238.461533,43.549999,NA
"1111",2004-06-04,41.799999,240.230774,43.369999,NA
"1112",2004-06-07,42.314999,243.692307,44,NA
"1113",2004-06-08,42.075001,242.07692,43.889999,NA
"1114",2004-06-09,41.775002,239.846161,43.450001,NA
"1115",2004-06-10,42.105,242.230774,43.98,NA
"1116",2004-06-14,41.275002,242.846161,43.849998,NA
"1117",2004-06-15,42.115002,244.692307,44.080002,NA
"1118",2004-06-16,41.965,247,44.73,NA
"1119",2004-06-17,41.834999,248.92308,44.77,NA
"1120",2004-06-18,42.255001,250.615387,44.98,NA
"1121",2004-06-21,42.470001,250.769226,44.73,NA
"1122",2004-06-22,42.259998,252.692307,44.900002,NA
"1123",2004-06-23,42.384998,257.076935,45.459999,NA
"1124",2004-06-24,42.720001,255.92308,45.27,NA
"1125",2004-06-25,42,247.538467,44.25,NA
"1126",2004-06-28,42.360001,248.538467,44.380001,NA
"1127",2004-06-29,42.285,248.692307,44.57,NA
"1128",2004-06-30,42.310001,249.230774,44.41,NA
"1129",2004-07-01,41.990002,246.230774,44.59,NA
"1130",2004-07-02,42.115002,243.615387,44.720001,NA
"1131",2004-07-06,41.830002,244.846161,45.099998,NA
"1132",2004-07-07,42.115002,246.307693,45.369999,NA
"1133",2004-07-08,41.805,243.846161,45.32,NA
"1134",2004-07-09,41.955002,247.461533,45.450001,NA
"1135",2004-07-12,42.424999,250.769226,45.439999,NA
"1136",2004-07-13,42.564999,252.615387,45.209999,NA
"1137",2004-07-14,42.150002,254.846161,45.459999,NA
"1138",2004-07-15,41.924999,256.692322,45.32,NA
"1139",2004-07-16,42.235001,254.538467,45.830002,NA
"1140",2004-07-19,42.689999,255.615387,45.900002,NA
"1141",2004-07-20,42.630001,255.461533,45.900002,NA
"1142",2004-07-21,41.955002,250.769226,45.169998,NA
"1143",2004-07-22,42.435001,252.92308,45.389999,NA
"1144",2004-07-23,42.43,250.153839,45.32,NA
"1145",2004-07-26,42.634998,248.538467,45.330002,NA
"1146",2004-07-27,42.5,252.307693,45.41,NA
"1147",2004-07-28,42.465,256.076935,45.810001,NA
"1148",2004-07-29,42.485001,255.461533,46.029999,NA
"1149",2004-07-30,42.505001,255.769226,46.299999,NA
"1150",2004-08-02,42.834999,255.846161,46.25,NA
"1151",2004-08-03,42.904999,252.846161,46.889999,NA
"1152",2004-08-04,42.549999,252.92308,46.240002,NA
"1153",2004-08-05,41.950001,247.846161,45.830002,NA
"1154",2004-08-06,41.955002,242.461533,45.119999,NA
"1155",2004-08-09,41.965,245,45.560001,NA
"1156",2004-08-10,42.5,246.846161,45.290001,NA
"1157",2004-08-11,42.764999,247.692307,45.130001,NA
"1158",2004-08-12,42.654999,243.153839,44.560001,NA
"1159",2004-08-13,42.48,245.307693,44.919998,NA
"1160",2004-08-16,43.049999,248.461533,45.09,NA
"1161",2004-08-17,43.439999,247.230774,44.360001,NA
"1162",2004-08-18,43.724998,252.153839,44.810001,NA
"1163",2004-08-19,43.830002,251.615387,45.09,NA
"1164",2004-08-20,44.25,251.153839,45.25,NA
"1165",2004-08-23,44.150002,250.07692,44.990002,NA
"1166",2004-08-24,44.345001,251,44.849998,NA
"1167",2004-08-25,44.34,252.230774,45.189999,NA
"1168",2004-08-26,44.099998,252.230774,45.25,NA
"1169",2004-08-27,44.505001,252.07692,45.439999,NA
"1170",2004-08-30,44.57,250.538467,45.130001,NA
"1171",2004-08-31,44.98,252.230774,46.099998,NA
"1172",2004-09-01,43.650002,252.92308,46.439999,NA
"1173",2004-09-02,43.849998,254.846161,46.98,NA
"1174",2004-09-03,43.610001,252.615387,47.060001,NA
"1175",2004-09-07,44.27,256.461548,47.150002,NA
"1176",2004-09-08,44.110001,258.923065,47.07,NA
"1177",2004-09-09,44.369999,260.461548,47.48,NA
"1178",2004-09-10,44.599998,260.615387,47.369999,NA
"1179",2004-09-13,44.48,259.615387,47.5,NA
"1180",2004-09-14,44.349998,260.153839,47.470001,NA
"1181",2004-09-15,44.169998,257.923065,47.43,NA
"1182",2004-09-16,44.34,257.923065,47.549999,NA
"1183",2004-09-17,44.66,263.230774,48.369999,NA
"1184",2004-09-20,44.369999,263.153839,48.209999,NA
"1185",2004-09-21,44.68,265.076935,49.490002,NA
"1186",2004-09-22,43.919998,261,48.860001,NA
"1187",2004-09-23,43.57,257.076935,47.759998,NA
"1188",2004-09-24,43.98,257,47.830002,NA
"1189",2004-09-27,43.82,254.769226,47.959999,NA
"1190",2004-09-28,43.68,256.230774,48.529999,NA
"1191",2004-09-29,43.59,257.307678,48.150002,NA
"1192",2004-09-30,43.330002,258.307678,48.330002,NA
"1193",2004-10-01,44.16,261.307678,48.889999,NA
"1194",2004-10-04,44.349998,262.461548,48.919998,NA
"1195",2004-10-05,44.720001,261.923065,49.32,NA
"1196",2004-10-06,45.25,264.461548,50.029999,NA
"1197",2004-10-07,45.43,261.153839,49.740002,NA
"1198",2004-10-08,45.139999,259.538452,49.84,NA
"1199",2004-10-11,45.41,261.538452,49.790001,NA
"1200",2004-10-12,45.529999,261.692322,49.369999,NA
"1201",2004-10-13,45.009998,259.307678,48.48,NA
"1202",2004-10-14,44.200001,257.384613,48.709999,NA
"1203",2004-10-15,44.990002,258.076935,49.02,NA
"1204",2004-10-18,44.98,260.692322,48.75,NA
"1205",2004-10-19,44.360001,257.153839,48.310001,NA
"1206",2004-10-20,43.720001,255.538467,48.869999,NA
"1207",2004-10-21,43.91,256.692322,48.810001,NA
"1208",2004-10-22,43.799999,253.461533,48.700001,NA
"1209",2004-10-25,43.619999,253.07692,48.810001,NA
"1210",2004-10-26,43.869999,258.692322,49.389999,NA
"1211",2004-10-27,44.360001,261.153839,48.950001,NA
"1212",2004-10-28,44.52,261.769226,48.610001,NA
"1213",2004-10-29,44.790001,262.461548,49.220001,NA
"1214",2004-11-01,45.110001,261.923065,48.82,NA
"1215",2004-11-02,45.169998,261.923065,48.43,NA
"1216",2004-11-03,45.639999,264.076935,49.27,NA
"1217",2004-11-04,46.25,269.923065,50.189999,NA
"1218",2004-11-05,45.950001,270.692322,50.389999,NA
"1219",2004-11-08,45.970001,270.153839,50.169998,NA
"1220",2004-11-09,45.93,272.461548,49.310001,NA
"1221",2004-11-10,46.23,271.692322,49.669998,NA
"1222",2004-11-11,47.110001,275.384613,49.66,NA
"1223",2004-11-12,47.439999,278.846161,50.419998,NA
"1224",2004-11-15,47.330002,277.692322,49.580002,NA
"1225",2004-11-16,46.77,277.692322,49.41,NA
"1226",2004-11-17,46.59,279.615387,50,NA
"1227",2004-11-18,46.41,283.307678,50.049999,NA
"1228",2004-11-19,45.849998,279,50.380001,NA
"1229",2004-11-22,46.259998,277.615387,50.91,NA
"1230",2004-11-23,46.400002,275.461548,51.200001,NA
"1231",2004-11-24,46.459999,274.153839,51.490002,NA
"1232",2004-11-26,46.470001,272.615387,51.650002,NA
"1233",2004-11-29,46.34,271.538452,51.369999,NA
"1234",2004-11-30,46.27,272,51.25,NA
"1235",2004-12-01,46.59,277.076935,51.150002,NA
"1236",2004-12-02,46.419998,276.461548,50.169998,NA
"1237",2004-12-03,46.32,275.615387,50.27,NA
"1238",2004-12-06,46.5,274.384613,50.139999,NA
"1239",2004-12-07,45.849998,271.615387,49.700001,NA
"1240",2004-12-08,46.110001,274.692322,50.02,NA
"1241",2004-12-09,46.200001,277.076935,50.32,NA
"1242",2004-12-10,45.880001,282.230774,50.150002,NA
"1243",2004-12-13,45.959999,288.307678,50.669998,NA
"1244",2004-12-14,45.830002,287.538452,50.66,NA
"1245",2004-12-15,45.93,287.615387,50.509998,NA
"1246",2004-12-16,46.09,285.461548,50.099998,NA
"1247",2004-12-17,45.200001,282.692322,49.799999,NA
"1248",2004-12-20,45.52,285.461548,51.060001,NA
"1249",2004-12-21,46.310001,285.923065,51.689999,NA
"1250",2004-12-22,46.799999,283.384613,51.290001,NA
"1251",2004-12-23,46.700001,282.846161,51.970001,NA
"1252",2004-12-27,46.66,281.307678,50.880001,NA
"1253",2004-12-28,46.970001,282.230774,51.049999,NA
"1254",2004-12-29,46.860001,281.230774,51.130001,NA
"1255",2004-12-30,46.959999,281.538452,51.029999,NA
"1256",2004-12-31,46.990002,280.769226,51.259998,NA
"1257",2005-01-03,46.459999,281.461548,50.09,NA
"1258",2005-01-04,45.82,278.076935,49.75,NA
"1259",2005-01-05,45.290001,276.384613,49.490002,NA
"1260",2005-01-06,45.220001,278.615387,50.119999,NA
"1261",2005-01-07,44.73,276.923065,49.790001,NA
"1262",2005-01-10,45.290001,276.230774,49.98,NA
"1263",2005-01-11,45.18,272.307678,49.849998,NA
"1264",2005-01-12,45.060001,274.461548,50.59,NA
"1265",2005-01-13,44.5,271,50.549999,NA
"1266",2005-01-14,44.889999,273.230774,51.07,NA
"1267",2005-01-18,45.73,276.615387,51.5,NA
"1268",2005-01-19,44.970001,272.615387,51.049999,NA
"1269",2005-01-20,45.310001,272.076935,50.720001,NA
"1270",2005-01-21,45.09,270.230774,50.439999,NA
"1271",2005-01-24,45.220001,271.230774,51.130001,NA
"1272",2005-01-25,45.59,274.615387,51.330002,NA
"1273",2005-01-26,45.77,273,51.700001,NA
"1274",2005-01-27,45.529999,273.923065,51.75,NA
"1275",2005-01-28,45.700001,275,51.27,NA
"1276",2005-01-31,46.369999,277.923065,51.599998,NA
"1277",2005-02-01,46.68,279.076935,53.27,NA
"1278",2005-02-02,46.73,278.846161,53.93,NA
"1279",2005-02-03,46.400002,277.461548,54.52,NA
"1280",2005-02-04,46.889999,278.846161,55.290001,NA
"1281",2005-02-07,46.639999,278.692322,55.400002,NA
"1282",2005-02-08,46.889999,280.230774,55.779999,NA
"1283",2005-02-09,46.439999,277.615387,55.540001,NA
"1284",2005-02-10,46.93,277.307678,56.34,NA
"1285",2005-02-11,46.82,278.692322,56.110001,NA
"1286",2005-02-14,46.93,279.384613,56.830002,NA
"1287",2005-02-15,47.060001,279.923065,56.919998,NA
"1288",2005-02-16,46.77,278.615387,58.48,NA
"1289",2005-02-17,46.360001,277.153839,58.130001,NA
"1290",2005-02-18,45.740002,276,59.41,NA
"1291",2005-02-22,45.200001,271.923065,58.25,NA
"1292",2005-02-23,45.73,271.307678,59.419998,NA
"1293",2005-02-24,46.200001,273.461548,61.130001,NA
"1294",2005-02-25,46.790001,274,63.259998,NA
"1295",2005-02-28,46.650002,270.769226,63.310001,NA
"1296",2005-03-01,47.080002,270.923065,62.099998,NA
"1297",2005-03-02,46.57,273.846161,62.68,NA
"1298",2005-03-03,46.330002,273.461548,63.049999,NA
"1299",2005-03-04,46.779999,277.846161,63.57,NA
"1300",2005-03-07,46.470001,277.923065,63,NA
"1301",2005-03-08,46.259998,277.384613,63.099998,NA
"1302",2005-03-09,45.700001,274.923065,60.790001,NA
"1303",2005-03-10,45.860001,277.923065,60.369999,NA
"1304",2005-03-11,45.77,275.538452,61.049999,NA
"1305",2005-03-14,45.799999,278.615387,61.279999,NA
"1306",2005-03-15,45.540001,276.923065,60.349998,NA
"1307",2005-03-16,44.799999,273.923065,60.290001,NA
"1308",2005-03-17,44.779999,272.076935,61.490002,NA
"1309",2005-03-18,44.939999,276,62.650002,NA
"1310",2005-03-21,44.299999,277,62.150002,NA
"1311",2005-03-22,43.66,273.076935,60.900002,NA
"1312",2005-03-23,43.98,273.076935,60.09,NA
"1313",2005-03-24,43.75,274.846161,59,NA
"1314",2005-03-28,44.290001,276.692322,58.889999,NA
"1315",2005-03-29,43.889999,273.307678,58.27,NA
"1316",2005-03-30,44.02,278.461548,59.240002,NA
"1317",2005-03-31,44.099998,277.384613,59.599998,NA
"1318",2005-04-01,44.009998,272.846161,60.549999,NA
"1319",2005-04-04,44.16,271.076935,60.650002,NA
"1320",2005-04-05,44.310001,273.076935,60.060001,NA
"1321",2005-04-06,44.599998,273.076935,60.900002,NA
"1322",2005-04-07,44.830002,275.230774,60.849998,NA
"1323",2005-04-08,44.68,274.923065,60.009998,NA
"1324",2005-04-11,44.98,275.538452,60.290001,NA
"1325",2005-04-12,45.52,277.615387,60.43,NA
"1326",2005-04-13,45.110001,274.153839,59.150002,NA
"1327",2005-04-14,44.68,273.076935,58.75,NA
"1328",2005-04-15,44.279999,275,56.189999,NA
"1329",2005-04-18,44.73,276.923065,57.25,NA
"1330",2005-04-19,44.93,276.923065,58.630001,NA
"1331",2005-04-20,44.23,273.230774,57.139999,NA
"1332",2005-04-21,44.389999,277.846161,59.279999,NA
"1333",2005-04-22,44.369999,277.692322,59.419998,NA
"1334",2005-04-25,44.830002,279.846161,59.959999,NA
"1335",2005-04-26,44.610001,278.307678,59.27,NA
"1336",2005-04-27,44.869999,280,58.380001,NA
"1337",2005-04-28,44.689999,274.384613,56,NA
"1338",2005-04-29,45.040001,278.461548,57.029999,NA
"1339",2005-05-02,45.34,278.846161,57.740002,NA
"1340",2005-05-03,45.360001,277.692322,56.5,NA
"1341",2005-05-04,45.970001,278.461548,57.23,NA
"1342",2005-05-05,45.849998,275.769226,57.799999,NA
"1343",2005-05-06,45.490002,275.769226,57.599998,NA
"1344",2005-05-09,45.73,278.692322,58.009998,NA
"1345",2005-05-10,45.380001,275.615387,57.23,NA
"1346",2005-05-11,45.66,278.384613,57.290001,NA
"1347",2005-05-12,45.34,275.923065,54.82,NA
"1348",2005-05-13,45.130001,274.615387,53.700001,NA
"1349",2005-05-16,45.849998,278.769226,53.349998,NA
"1350",2005-05-17,46.139999,280.461548,53.860001,NA
"1351",2005-05-18,46.650002,283.846161,53.650002,NA
"1352",2005-05-19,46.450001,284,54.830002,NA
"1353",2005-05-20,46.57,284.615387,54.009998,NA
"1354",2005-05-23,46.549999,286,54.75,NA
"1355",2005-05-24,46.610001,285.153839,55.040001,NA
"1356",2005-05-25,46.540001,283.538452,55.68,NA
"1357",2005-05-26,46.709999,284.153839,56.220001,NA
"1358",2005-05-27,46.650002,283.692322,56.799999,NA
"1359",2005-05-31,46.32,280.615387,56.200001,NA
"1360",2005-06-01,46.290001,284.076935,57.150002,NA
"1361",2005-06-02,46.18,283.846161,57.32,NA
"1362",2005-06-03,45.779999,282.307678,57.150002,NA
"1363",2005-06-06,45.900002,281.615387,57.599998,NA
"1364",2005-06-07,45.860001,283.384613,57.450001,NA
"1365",2005-06-08,45.91,283.076935,56.73,NA
"1366",2005-06-09,46.09,283,58.439999,NA
"1367",2005-06-10,46,281.769226,58.380001,NA
"1368",2005-06-13,45.919998,281.153839,58.450001,NA
"1369",2005-06-14,45.970001,280.076935,58.549999,NA
"1370",2005-06-15,46.599998,279.384613,59.25,NA
"1371",2005-06-16,46.43,277.769226,60.119999,NA
"1372",2005-06-17,46.639999,280.769226,60.889999,NA
"1373",2005-06-20,46.709999,279.076935,60.849998,NA
"1374",2005-06-21,47.080002,278.076935,59.509998,NA
"1375",2005-06-22,47.07,274.769226,59.669998,NA
"1376",2005-06-23,46.599998,266.615387,59.02,NA
"1377",2005-06-24,46.75,267.538452,58.150002,NA
"1378",2005-06-27,46.400002,266.230774,59.299999,NA
"1379",2005-06-28,46.669998,270.384613,59.09,NA
"1380",2005-06-29,46.91,269.230774,58.439999,NA
"1381",2005-06-30,45.610001,266.538452,57.470001,NA
"1382",2005-07-01,44.98,267.230774,58.310001,NA
"1383",2005-07-05,45.110001,267.076935,60.139999,NA
"1384",2005-07-06,44.700001,264,59.110001,NA
"1385",2005-07-07,44.68,262.923065,59.52,NA
"1386",2005-07-08,45.150002,269.153839,59.400002,NA
"1387",2005-07-11,45.169998,270.076935,59.970001,NA
"1388",2005-07-12,45.310001,270,59.889999,NA
"1389",2005-07-13,45.75,270.615387,59.759998,NA
"1390",2005-07-14,45.810001,274.076935,58.59,NA
"1391",2005-07-15,45.98,273.307678,58.16,NA
"1392",2005-07-18,45.080002,270.769226,58.150002,NA
"1393",2005-07-19,44.82,271.769226,58.779999,NA
"1394",2005-07-20,44.860001,271.538452,59,NA
"1395",2005-07-21,44.599998,269.230774,57.889999,NA
"1396",2005-07-22,44.849998,269.769226,59.5,NA
"1397",2005-07-25,44.66,267.461548,59.939999,NA
"1398",2005-07-26,44.529999,266.923065,59.599998,NA
"1399",2005-07-27,44.150002,267.692322,59.599998,NA
"1400",2005-07-28,44.009998,268.307678,60,NA
"1401",2005-07-29,43.599998,265.384613,58.75,NA
"1402",2005-08-01,43.66,263.461548,59.23,NA
"1403",2005-08-02,43.939999,263.461548,59.810001,NA
"1404",2005-08-03,43.779999,263.153839,59,NA
"1405",2005-08-04,43.709999,261.615387,58.52,NA
"1406",2005-08-05,43.25,260.076935,58.09,NA
"1407",2005-08-08,42.939999,259.692322,58.849998,NA
"1408",2005-08-09,42.900002,262.615387,59.459999,NA
"1409",2005-08-10,42.75,260.615387,59.900002,NA
"1410",2005-08-11,42.790001,265.461548,60.950001,NA
"1411",2005-08-12,42.689999,263.461548,61.049999,NA
"1412",2005-08-15,43.18,263.153839,60.419998,NA
"1413",2005-08-16,43.720001,260.615387,59.07,NA
"1414",2005-08-17,43.73,262.307678,58.18,NA
"1415",2005-08-18,43.799999,261.461548,58.110001,NA
"1416",2005-08-19,43.619999,261.153839,58.82,NA
"1417",2005-08-22,43.740002,261.307678,59.07,NA
"1418",2005-08-23,43.34,261.307678,59,NA
"1419",2005-08-24,42.91,258,58.880001,NA
"1420",2005-08-25,43.07,257.692322,59.18,NA
"1421",2005-08-26,42.84,256.769226,58.41,NA
"1422",2005-08-29,43.360001,258.461548,58.419998,NA
"1423",2005-08-30,43.099998,255.692307,58.610001,NA
"1424",2005-08-31,43.029999,258.538452,59.900002,NA
"1425",2005-09-01,43.099998,254.92308,61.68,NA
"1426",2005-09-02,42.91,256.384613,60.68,NA
"1427",2005-09-06,43.349998,261.076935,61.060001,NA
"1428",2005-09-07,43.310001,261.615387,61.459999,NA
"1429",2005-09-08,43.029999,260.384613,61.299999,NA
"1430",2005-09-09,42.950001,261.384613,63.200001,NA
"1431",2005-09-12,42.700001,264.846161,62.52,NA
"1432",2005-09-13,42.66,263.692322,61.869999,NA
"1433",2005-09-14,42.639999,261.923065,62.470001,NA
"1434",2005-09-15,42.73,264.461548,62.459999,NA
"1435",2005-09-16,43.68,265.153839,63.700001,NA
"1436",2005-09-19,43.389999,261.923065,64.629997,NA
"1437",2005-09-20,43,260.307678,64.529999,NA
"1438",2005-09-21,42.259998,258.076935,64.970001,NA
"1439",2005-09-22,42.189999,256.153839,64.980003,NA
"1440",2005-09-23,42.23,256.923065,63.830002,NA
"1441",2005-09-26,42,255.92308,64.599998,NA
"1442",2005-09-27,41.919998,258.769226,64.620003,NA
"1443",2005-09-28,41.599998,257.615387,64.699997,NA
"1444",2005-09-29,42.099998,258.846161,64.800003,NA
"1445",2005-09-30,42.099998,259,63.540001,NA
"1446",2005-10-03,42.049999,255.615387,62.490002,NA
"1447",2005-10-04,41.91,252.692307,60.549999,NA
"1448",2005-10-05,41.959999,251.384613,58.950001,NA
"1449",2005-10-06,42.23,258.384613,58.57,NA
"1450",2005-10-07,42.27,263.230774,59.599998,NA
"1451",2005-10-10,42.09,261.461548,58.5,NA
"1452",2005-10-11,41.880001,260,59.400002,NA
"1453",2005-10-12,41.889999,260,58.939999,NA
"1454",2005-10-13,42,261.692322,58.16,NA
"1455",2005-10-14,42.049999,264.153839,58.639999,NA
"1456",2005-10-17,42.049999,261.615387,58.860001,NA
"1457",2005-10-18,41.57,261.538452,56.299999,NA
"1458",2005-10-19,42.439999,264.692322,57.169998,NA
"1459",2005-10-20,42.200001,260.615387,55.200001,NA
"1460",2005-10-21,42.259998,259.461548,55.369999,NA
"1461",2005-10-24,43.380001,262.538452,56.849998,NA
"1462",2005-10-25,43.18,260.846161,57.200001,NA
"1463",2005-10-26,43.200001,259.230774,56.200001,NA
"1464",2005-10-27,43.18,258.307678,55.599998,NA
"1465",2005-10-28,43.98,261.923065,56.310001,NA
"1466",2005-10-31,43.740002,260.846161,56.139999,NA
"1467",2005-11-01,43.619999,258.461548,56.400002,NA
"1468",2005-11-02,44.080002,260.076935,57.380001,NA
"1469",2005-11-03,44.009998,261.384613,58.57,NA
"1470",2005-11-04,44.23,261.692322,57.900002,NA
"1471",2005-11-07,44.459999,261.692322,57.099998,NA
"1472",2005-11-08,44.389999,259.692322,57.369999,NA
"1473",2005-11-09,44.540001,260.923065,57.5,NA
"1474",2005-11-10,45.299999,265.384613,56.450001,NA
"1475",2005-11-11,45.459999,266.538452,56.52,NA
"1476",2005-11-14,45.619999,264.615387,56.650002,NA
"1477",2005-11-15,45.25,264.615387,56.43,NA
"1478",2005-11-16,44.970001,265.692322,57.18,NA
"1479",2005-11-17,45.34,266.615387,57.380001,NA
"1480",2005-11-18,45.560001,275,58.25,NA
"1481",2005-11-21,45.84,278.461548,59.369999,NA
"1482",2005-11-22,46.099998,277.384613,59.66,NA
"1483",2005-11-23,46.709999,276.461548,59.869999,NA
"1484",2005-11-25,46.990002,278.461548,60.110001,NA
"1485",2005-11-28,46.560001,276.769226,58.740002,NA
"1486",2005-11-29,46.779999,276.384613,58.34,NA
"1487",2005-11-30,45.889999,274.769226,58.029999,NA
"1488",2005-12-01,45.880001,275,59.349998,NA
"1489",2005-12-02,46.130001,273.076935,59.07,NA
"1490",2005-12-05,46.43,275.153839,59.509998,NA
"1491",2005-12-06,46.310001,275.384613,59.689999,NA
"1492",2005-12-07,45.860001,273.615387,59.02,NA
"1493",2005-12-08,45.779999,271.923065,59.419998,NA
"1494",2005-12-09,45.900002,273.307678,58.5,NA
"1495",2005-12-12,45.740002,273.461548,58.860001,NA
"1496",2005-12-13,46.5,272.846161,59.060001,NA
"1497",2005-12-14,46.779999,275.153839,59.860001,NA
"1498",2005-12-15,46.68,276.923065,59.490002,NA
"1499",2005-12-16,46.970001,277.384613,58.060001,NA
"1500",2005-12-19,46.529999,275.538452,57.700001,NA
"1501",2005-12-20,46.689999,273.384613,57.93,NA
"1502",2005-12-21,46.639999,271.692322,57.599998,NA
"1503",2005-12-22,46.919998,272.461548,57.099998,NA
"1504",2005-12-23,46.939999,272.461548,57.099998,NA
"1505",2005-12-27,46.560001,269.692322,55.869999,NA
"1506",2005-12-28,46.27,270.076935,56.25,NA
"1507",2005-12-29,46.189999,270.692322,56.240002,NA
"1508",2005-12-30,46.150002,269.615387,56.169998,NA
"1509",2006-01-03,47.080002,272.076935,58.470001,NA
"1510",2006-01-04,46.580002,271.692322,58.57,NA
"1511",2006-01-05,46.639999,271,58.279999,NA
"1512",2006-01-06,46.57,272.846161,59.43,NA
"1513",2006-01-09,46.599998,272.153839,59.400002,NA
"1514",2006-01-10,46.209999,270.692322,59.860001,NA
"1515",2006-01-11,46.099998,272.538452,60.27,NA
"1516",2006-01-12,45.799999,269.230774,59.639999,NA
"1517",2006-01-13,45.799999,270,60.970001,NA
"1518",2006-01-17,45.310001,268.769226,61.540001,NA
"1519",2006-01-18,45.259998,267.846161,60.68,NA
"1520",2006-01-19,45.139999,266.769226,61.5,NA
"1521",2006-01-20,44.189999,256.692322,60.529999,NA
"1522",2006-01-23,43.959999,256.076935,61.200001,NA
"1523",2006-01-24,44.240002,253.538467,60.959999,NA
"1524",2006-01-25,44.630001,252,60.209999,NA
"1525",2006-01-26,44.900002,254,59.950001,NA
"1526",2006-01-27,44.799999,253.461533,61.290001,NA
"1527",2006-01-30,44.48,253.307693,63.110001,NA
"1528",2006-01-31,44.23,251.92308,62.75,NA
"1529",2006-02-01,43.950001,254.92308,61.950001,NA
"1530",2006-02-02,43.439999,253.07692,61.950001,NA
"1531",2006-02-03,43.09,252.692307,61.389999,NA
"1532",2006-02-06,43.369999,251.92308,61.970001,NA
"1533",2006-02-07,43.490002,248.538467,60.549999,NA
